Cycle,Discharge_Capacity_mAh_g,Coulombic_Efficiency_%,DCIR_mOhm,Chemistry,Binder,SOH_%
160,133.69091015078155,99.34457385309348,39.35820517279157,NMC,UV-Binder,75.10725289369749
161,133.46590562761284,99.35689392305225,39.09939485030523,NMC,UV-Binder,74.98084585820946
162,133.2441705110755,99.28123598730792,39.359279139244244,NMC,UV-Binder,74.85627556801995
163,133.02600844429134,99.33737152680669,39.71630994997729,NMC,UV-Binder,74.73371260915243
164,132.8070172513381,99.34854107187078,39.725621869649004,NMC,UV-Binder,74.61068384906635
165,132.58911765032457,99.48079292151199,40.12184029385765,NMC,UV-Binder,74.48826834287897
166,132.3706340887894,99.29286278141291,39.35187015770424,NMC,UV-Binder,74.36552476898281
167,132.14600156655868,99.42038364502625,39.33699126531981,NMC,UV-Binder,74.23932672278578
168,131.92416372075468,99.39573704225118,39.24377439978146,NMC,UV-Binder,74.1146987195251
169,131.70823074297834,99.35865080211835,38.827382085688406,NMC,UV-Binder,73.99338805785301
170,131.49184911867195,99.43128033219388,39.74521446576404,NMC,UV-Binder,73.8718253475685
171,131.2700415907665,99.36069024760594,39.23402504865196,NMC,UV-Binder,73.74721437683512
172,131.05219305117697,99.36028383391454,40.60261502442595,NMC,UV-Binder,73.624827556841
173,130.8384941505139,99.33691587215647,40.0063816085542,NMC,UV-Binder,73.50477199467072
174,130.61998136592862,99.39950140853402,40.10568036101622,NMC,UV-Binder,73.38201200333069
175,130.4031561155695,99.39190241505948,39.70984932175402,NMC,UV-Binder,73.26020006492668
176,130.18397812343852,99.30455590969234,39.18397870395541,NMC,UV-Binder,73.13706636148231
177,129.96902339839045,99.26864297110293,39.22348753074597,NMC,UV-Binder,73.01630527999463
178,129.75066762634762,99.32322649801588,40.086670288306394,NMC,UV-Binder,72.8936334979481
179,129.54010101306636,99.29214835108222,39.48913075619448,NMC,UV-Binder,72.7753376477901
180,129.32479026184575,99.32775326024814,40.613693911080276,NMC,UV-Binder,72.65437655159873
181,129.10066369166324,99.39158497733126,41.24194601127932,NMC,UV-Binder,72.52846274812542
182,128.88819475501558,99.30563585483193,41.32582963303744,NMC,UV-Binder,72.40909817697504
183,128.67153767255786,99.32515183602496,40.95809082026447,NMC,UV-Binder,72.28738071492015
184,128.459383754796,99.32899032667451,40.14246366294586,NMC,UV-Binder,72.1681931206719
185,128.24665232923766,99.3673109546984,41.52599366271774,NMC,UV-Binder,72.04868108384139
186,128.02838443442232,99.21134912043904,41.652186870626416,NMC,UV-Binder,71.92605867102377
187,127.81606009131536,99.29216662651426,40.35330716990592,NMC,UV-Binder,71.80677533219965
188,127.60216733949399,99.33187768076392,41.51485217154136,NMC,UV-Binder,71.68661086488426
189,127.39241546403082,99.38013302439138,40.69303909785425,NMC,UV-Binder,71.56877273260159
190,127.17887672727649,99.29435318636715,41.805280624705865,NMC,UV-Binder,71.44880715015533
191,126.96363877052477,99.22394348505561,42.274475799807206,NMC,UV-Binder,71.32788694973301
192,126.75372966889653,99.34758301283635,40.420052010658786,NMC,UV-Binder,71.20996048814412
193,126.53921400323588,99.28365908036794,42.23473173158186,NMC,UV-Binder,71.08944606923365
194,126.32795321177154,99.25477699711817,41.765261067197315,NMC,UV-Binder,70.97076023133233
195,126.1219616479267,99.28187949509267,42.54676523832964,NMC,UV-Binder,70.85503463366668
196,125.90939445699209,99.30271017001496,41.61001903505286,NMC,UV-Binder,70.7356148634787
197,125.69016446867862,99.28054205267124,42.45477586114274,NMC,UV-Binder,70.61245194869585
198,125.4855005952805,99.1993469428617,40.96478813719656,NMC,UV-Binder,70.49747224453961
199,125.27465151301017,99.35332756557945,41.59055810015659,NMC,UV-Binder,70.3790177039383
200,125.05823589288507,99.37107000761944,41.13403307550242,NMC,UV-Binder,70.25743589487925
1,147.61635496364244,99.7954667205517,26.47432738427596,LFMP,PVDF,99.74078038083948
2,147.24258248381918,99.87888407335666,25.546870685912964,LFMP,PVDF,99.48823140798592
3,146.88249293190958,99.80529006149206,26.523008962512503,LFMP,PVDF,99.24492765669567
4,146.526429823065,99.96461033851618,25.8396562758806,LFMP,PVDF,99.00434447504392
5,146.18703059657167,99.90250310332313,27.172172217627033,LFMP,PVDF,98.77502067335924
6,145.85400166987804,99.85405586425044,27.271379888533232,LFMP,PVDF,98.55000112829597
7,145.52893394530355,99.90392862804225,26.154574408562652,LFMP,PVDF,98.33036077385376
8,145.2119093202685,99.7905417167132,26.099987507926482,LFMP,PVDF,98.11615494612735
9,144.90307624143782,99.85228205349802,26.542607944132463,LFMP,PVDF,97.90748394691744
10,144.60265430530583,99.82748282291712,26.281063170360298,LFMP,PVDF,97.70449615223367
11,144.30876917756987,99.82320852325168,27.224767686583405,LFMP,PVDF,97.50592511997964
12,144.01576689977912,99.86626881943195,27.61212936909657,LFMP,PVDF,97.30795060795887
13,143.7320002142506,99.83204523946041,27.386184261822432,LFMP,PVDF,97.11621636098013
14,143.45639808464298,99.80274967972355,27.7687008944987,LFMP,PVDF,96.92999870583986
15,143.18771035025398,99.69858291646128,26.993984324414946,LFMP,PVDF,96.7484529393608
16,142.92322394132728,99.72645730006549,26.592633941417724,LFMP,PVDF,96.56974590630222
17,142.66227754572688,99.76157268242525,27.835901894795185,LFMP,PVDF,96.39343077413979
18,142.40595992594166,99.76573914914225,27.160949010283108,LFMP,PVDF,96.22024319320383
19,142.1584585273823,99.69803437745124,27.862541650458265,LFMP,PVDF,96.05301251850155
20,141.9148441462967,99.86871185219319,27.141287883963532,LFMP,PVDF,95.88840820695724
21,141.67483975074944,99.81763843068869,26.842459269613347,LFMP,PVDF,95.7262430748307
22,141.43421689275294,99.76572048445287,28.74516359097553,LFMP,PVDF,95.5636600626709
23,141.20137217159743,99.73311530126696,27.1524030158612,LFMP,PVDF,95.40633254837664
24,140.97025780565394,99.71290290822739,28.896841987926965,LFMP,PVDF,95.25017419300941
25,140.74690124563358,99.67001634088393,28.954559865132893,LFMP,PVDF,95.09925759840107
26,140.52177358725393,99.71568224511402,28.667636207816077,LFMP,PVDF,94.94714431571212
27,140.30657004159238,99.71898692795672,28.478845924163995,LFMP,PVDF,94.80173651458944
28,140.08308385530074,99.63839559676543,28.395614100502172,LFMP,PVDF,94.65073233466266
29,139.8738702412722,99.71166816748841,29.05220309075567,LFMP,PVDF,94.50937178464336
30,139.66514184468105,99.68176170199636,27.978879043238976,LFMP,PVDF,94.36833908424394
31,139.45673260189284,99.588787397144,28.415362424969754,LFMP,PVDF,94.22752202830597
32,139.25873372780663,99.63589771907824,28.798779938733002,LFMP,PVDF,94.09373900527474
33,139.0485922712145,99.65306025712559,28.462380951738982,LFMP,PVDF,93.95175153460438
34,138.84372312991283,99.76303117981324,28.574972908180534,LFMP,PVDF,93.8133264391303
35,138.6478403836411,99.69146177774326,28.46056933500417,LFMP,PVDF,93.68097323218993
36,138.4462886154766,99.59192682392899,29.00846363336907,LFMP,PVDF,93.54478960505175
37,138.25687016444144,99.67814738067929,29.661149056030233,LFMP,PVDF,93.41680416516314
38,138.06202103135945,99.57170137135705,28.443056756012624,LFMP,PVDF,93.28514934551315
39,137.87650225936488,99.69849695721643,29.988866077506884,LFMP,PVDF,93.15979882389519
40,137.6830892499043,99.616175353056,29.57817530749646,LFMP,PVDF,93.02911435804344
41,137.4970374949769,99.63049085236544,29.926546425360062,LFMP,PVDF,92.90340371282223
42,137.30972523752325,99.69697404174875,29.47238138526002,LFMP,PVDF,92.7768413767049
43,137.1326164591164,99.56190665449788,29.999033402848127,LFMP,PVDF,92.65717328318675
44,136.94366117080105,99.55205725541698,28.552400794678935,LFMP,PVDF,92.52950079108179
45,136.76874096446275,99.58844789757893,30.236760849559072,LFMP,PVDF,92.41131146247483
46,136.58563705821587,99.66532655898477,28.760277718170734,LFMP,PVDF,92.2875926069026
47,136.40586750530653,99.53328383036957,30.539826752725727,LFMP,PVDF,92.16612669277468
48,136.22797489322815,99.46354937448451,30.823925494477287,LFMP,PVDF,92.0459289819109
49,136.05166613302518,99.57856649662011,29.508134924353556,LFMP,PVDF,91.92680144123322
50,135.86943694848412,99.62473881646413,29.420637112571587,LFMP,PVDF,91.80367361384062
51,135.70019065974947,99.65325106355617,30.61072672771608,LFMP,PVDF,91.68931801334423
52,135.53039748994732,99.56622380467924,29.666052681840508,LFMP,PVDF,91.57459289861305
53,135.35553482658918,99.56501099377621,30.97112476634441,LFMP,PVDF,91.45644245039809
54,135.1802297626449,99.63953324697076,29.525685184314952,LFMP,PVDF,91.33799308286818
55,135.0139577408438,99.48466134849446,29.651910392758715,LFMP,PVDF,91.22564712219176
56,134.8497660796167,99.55508587909007,31.438303110201232,LFMP,PVDF,91.11470681055182
57,134.6797676032771,99.58044880322278,30.90767779654001,LFMP,PVDF,90.99984297518724
58,134.50801530920984,99.58985540841728,31.333774448857906,LFMP,PVDF,90.88379412784448
59,134.34399978101473,99.5384211607809,30.368658754703034,LFMP,PVDF,90.77297282500996
60,134.1737297731544,99.56219973535016,31.15296749904121,LFMP,PVDF,90.65792552240163
61,134.00411278369495,99.43267569909895,31.068483654617193,LFMP,PVDF,90.54331944844253
62,133.84153023406355,99.52084126655893,31.166300240245896,LFMP,PVDF,90.43346637436727
63,133.68472987102493,99.57313704622763,31.405064919075443,LFMP,PVDF,90.32752018312496
64,133.51559060574567,99.49810021846855,31.2707183462582,LFMP,PVDF,90.2132368957741
65,133.35266428624666,99.54696192829309,31.058124738605333,LFMP,PVDF,90.10315154476126
66,133.19006505317137,99.56319774582647,30.831845388761096,LFMP,PVDF,89.99328719808875
67,133.03481426918876,99.52061080738925,31.897162661826403,LFMP,PVDF,89.88838801972213
68,132.87266410472267,99.54318749933125,30.892544860006375,LFMP,PVDF,89.77882709778558
69,132.71365490752834,99.48349479295968,31.904708612308827,LFMP,PVDF,89.67138845103267
70,132.54624356428408,99.51830822159184,31.066665645298656,LFMP,PVDF,89.55827267857033
71,132.3878222095039,99.55619641523828,31.930660339908908,LFMP,PVDF,89.45123122263776
72,132.22307609776337,99.53061975152127,32.25415653425806,LFMP,PVDF,89.33991628227254
73,132.07320792164094,99.49056794641372,31.277427777813077,LFMP,PVDF,89.23865400110874
74,131.90687038739108,99.52826589556807,31.039886601722618,LFMP,PVDF,89.12626377526425
75,131.75305200978164,99.54998255359119,31.261947485988347,LFMP,PVDF,89.02233243904165
76,131.59155560450802,99.40898769085202,32.29199393454205,LFMP,PVDF,88.9132132462892
77,131.43593178934503,99.56670614381858,32.85889281245147,LFMP,PVDF,88.80806201982773
78,131.27843032785017,99.48924169154624,31.32999364247085,LFMP,PVDF,88.70164211341228
79,131.12274345264618,99.52466453594397,32.78830251808329,LFMP,PVDF,88.59644827881499
80,130.96694486444773,99.56062095338012,32.082637291900106,LFMP,PVDF,88.49117896246467
81,130.8112722589039,99.42957579477192,32.43705673983904,LFMP,PVDF,88.38599476952966
82,130.6601215747403,99.46011996679499,33.41771909969113,LFMP,PVDF,88.28386592887857
83,130.49935164736505,99.47862815724682,32.303943009471695,LFMP,PVDF,88.17523759957098
84,130.34870361773977,99.45136191435955,32.65067386787897,LFMP,PVDF,88.0734483903647
85,130.19739410089494,99.57482023841294,31.827364829521365,LFMP,PVDF,87.97121223033442
86,130.03821312974821,99.44278785447325,32.04319744000968,LFMP,PVDF,87.86365752010015
87,129.8839179116134,99.45543082127244,32.47718318226957,LFMP,PVDF,87.75940399433337
88,129.7319980625549,99.49103739710938,32.095704481642144,LFMP,PVDF,87.65675544767223
89,129.58313872114857,99.41834778260365,33.3827506520965,LFMP,PVDF,87.55617481158687
90,129.4273769807398,99.45633551970081,33.05279671360325,LFMP,PVDF,87.45093039239175
91,129.27267491614407,99.48968296343607,33.37629040545605,LFMP,PVDF,87.34640197036761
92,129.1234667721211,99.45488395022365,32.70929437179266,LFMP,PVDF,87.24558565683859
93,128.96672171630067,99.4645997092022,33.03186405887323,LFMP,PVDF,87.13967683533829
94,128.8203474528241,99.44056943668035,33.84764894970545,LFMP,PVDF,87.04077530596224
95,128.6680600366227,99.38910393223003,34.530605447260804,LFMP,PVDF,86.93787840312345
96,128.51469266787282,99.4787224454191,32.780833547204416,LFMP,PVDF,86.83425180261676
97,128.36212847104622,99.54822823349345,34.54076864171053,LFMP,PVDF,86.73116788584204
98,128.211254023128,99.4592634499076,33.99376240262242,LFMP,PVDF,86.62922569130271
99,128.06502571956833,99.46749090078673,34.047839133511246,LFMP,PVDF,86.53042278349211
100,127.91684864243086,99.4887702510505,34.00055707041552,LFMP,PVDF,86.43030313677761
101,127.7612195057221,99.38859566120472,33.21878817180836,LFMP,PVDF,86.3251483146771
102,127.61470186066025,99.53513721725784,33.33975370347232,LFMP,PVDF,86.22614990585153
103,127.45748286027138,99.45809802777909,34.441824011318175,LFMP,PVDF,86.11992085153472
104,127.31262589184865,99.52756492983389,34.001917142871115,LFMP,PVDF,86.02204452151936
105,127.16513768848827,99.40733092152499,35.23453613315536,LFMP,PVDF,85.92239033005964
106,127.01356515742191,99.53291574753247,34.29318107471895,LFMP,PVDF,85.8199764577175
107,126.86475730323293,99.47881971191045,33.846562917405286,LFMP,PVDF,85.71943061029252
108,126.71704255829061,99.46578205270784,35.069437667004074,LFMP,PVDF,85.61962335019636
109,126.5716053280034,99.44791783497385,34.30670684288202,LFMP,PVDF,85.52135495135364
110,126.42205083652009,99.42189483244123,34.85094061471178,LFMP,PVDF,85.42030461927033
111,126.26798098538201,99.49247022645368,35.27566557101034,LFMP,PVDF,85.31620336850135
112,126.12061288914242,99.4376013952441,35.76052822240414,LFMP,PVDF,85.21663033050164
113,125.97762793975609,99.33038670872254,35.624382389603355,LFMP,PVDF,85.12001887821357
114,125.83348725772244,99.37105435960086,35.47272213574545,LFMP,PVDF,85.02262652548814
115,125.67672744158045,99.41581124987948,35.55926636479029,LFMP,PVDF,84.9167077307976
116,125.53651468960851,99.43880938340003,36.17184928806417,LFMP,PVDF,84.82196938487061
117,125.38966538431643,99.4187016308472,34.95164819499307,LFMP,PVDF,84.72274688129488
118,125.24882395366336,99.4807166287682,34.44222418839237,LFMP,PVDF,84.62758375247525
119,125.09710157206376,99.3204651378022,35.063909118796396,LFMP,PVDF,84.52506862977282
120,124.95318458156957,99.42346657814103,35.035782759253486,LFMP,PVDF,84.42782741997944
121,124.80641810981717,99.32366968571439,36.003669170227994,LFMP,PVDF,84.3286608850116
122,124.6537396441187,99.450849955359,36.02742319953106,LFMP,PVDF,84.22549975953967
123,124.51674985112689,99.40645104466482,36.02692276540945,LFMP,PVDF,84.13293908859924
124,124.36958084654293,99.43047778883809,34.95248688641891,LFMP,PVDF,84.03350057198847
125,124.2251231514809,99.36463985142008,36.457556108901294,LFMP,PVDF,83.93589402127087
126,124.09021378317426,99.4701570892827,35.727060824970984,LFMP,PVDF,83.84473904268532
127,123.9271913195519,99.45663279311921,36.49011197801326,LFMP,PVDF,83.73458872942695
128,123.79379707862425,99.43209911132791,36.35315685700431,LFMP,PVDF,83.64445748555693
129,123.64310964441596,99.39483373926596,36.005461850855816,LFMP,PVDF,83.5426416516324
130,123.50035161148305,99.4287022955505,35.669152534208216,LFMP,PVDF,83.44618352127233
131,123.35503838009684,99.3627765167316,35.66883779532097,LFMP,PVDF,83.34799890547085
132,123.20975421008455,99.43932229077359,37.22303666622445,LFMP,PVDF,83.2498339257328
133,123.06533522779982,99.47745333341406,37.476795084163115,LFMP,PVDF,83.15225353229717
134,122.92421599781952,99.44695578966066,37.0195760935286,LFMP,PVDF,83.0569027012294
135,122.77502280076096,99.35540208160553,36.006868229720965,LFMP,PVDF,82.95609648700065
136,122.63833621615235,99.40842076763421,36.68405443377648,LFMP,PVDF,82.86374068658942
137,122.4915085921677,99.32417106156933,37.41787840021031,LFMP,PVDF,82.76453283254574
138,122.34620146786165,99.41593622290264,37.599641768020135,LFMP,PVDF,82.66635234314977
139,122.20523723436297,99.40834557359408,36.35643724458218,LFMP,PVDF,82.57110623943443
140,122.06751473455769,99.29083320807348,36.20006143769077,LFMP,PVDF,82.47805049632277
141,121.9194530590842,99.32475318488795,37.704274091761214,LFMP,PVDF,82.37800882370554
142,121.77960933758794,99.36721332154862,37.07319235197241,LFMP,PVDF,82.28351982269456
143,121.63397455043443,99.36486451674915,36.94896266323652,LFMP,PVDF,82.18511793948272
144,121.49623257522131,99.3179800583627,36.54579493957905,LFMP,PVDF,82.0920490373117
145,121.35396411037127,99.39645822449017,37.680598813523,LFMP,PVDF,81.9959216961968
146,121.2155590378069,99.38814715536716,38.382301470851964,LFMP,PVDF,81.90240475527493
147,121.0677484692954,99.3644328348964,38.675263292545175,LFMP,PVDF,81.80253274952392
148,120.92869889850981,99.33493799186117,37.97148990122658,LFMP,PVDF,81.70858033683095
149,120.7855602478447,99.42375248986679,37.94892265547979,LFMP,PVDF,81.6118650323275
150,120.64788164160396,99.45268518300156,37.170112770978484,LFMP,PVDF,81.5188389470297
151,120.50071992765709,99.34434241315249,38.1777456030852,LFMP,PVDF,81.41940535652506
152,120.364147819596,99.33652560993994,37.919958157930786,LFMP,PVDF,81.32712690513243
153,120.22051864801234,99.39031546135858,38.45427056176715,LFMP,PVDF,81.23008016757592
154,120.08025325983216,99.34648223367228,38.09745269575309,LFMP,PVDF,81.13530625664336
155,119.94021691833129,99.35604982092426,37.88059824690073,LFMP,PVDF,81.0406871069806
156,119.80034658685119,99.3986455249541,37.669930550456755,LFMP,PVDF,80.9461801262508
157,119.65904137958829,99.26484531478543,38.18983688917779,LFMP,PVDF,80.85070363485694
158,119.51998604280914,99.42488541267484,37.8332896685755,LFMP,PVDF,80.7567473262224
159,119.3841793793434,99.36126828826492,38.07379390164797,LFMP,PVDF,80.6649860671239
160,119.2426554415417,99.33573022436325,39.77467231715909,LFMP,PVDF,80.56936178482547
161,119.10271123867288,99.35052031559319,38.76820711381324,LFMP,PVDF,80.47480489099519
162,118.9592921327092,99.35178702579061,39.023743533010034,LFMP,PVDF,80.37790008966837
163,118.8186959868076,99.26579529403477,39.78723705747443,LFMP,PVDF,80.28290269378891
164,118.68508424654112,99.42579821409552,40.11113780098138,LFMP,PVDF,80.19262449090616
165,118.54585050226507,99.35181954857403,39.365428898689366,LFMP,PVDF,80.09854763666559
166,118.4087934838001,99.37061123922399,39.904947642088345,LFMP,PVDF,80.00594154310818
167,118.26386545123793,99.39475227161734,39.01388204867335,LFMP,PVDF,79.90801719678238
168,118.12643920537393,99.29483598069987,39.05148791489458,LFMP,PVDF,79.81516162525266
169,117.98380812588272,99.3682925768456,39.325407441989114,LFMP,PVDF,79.71878927424508
170,117.84929589900223,99.3299672534392,39.9450145253473,LFMP,PVDF,79.62790263446097
171,117.71535750872735,99.38442351273643,40.0443833785102,LFMP,PVDF,79.53740372211307
172,117.57301029647213,99.23446450311357,39.3904788692989,LFMP,PVDF,79.44122317329199
173,117.43852046290267,99.33461718979528,39.10641984827326,LFMP,PVDF,79.35035166412344
174,117.29836377063769,99.30818193162389,40.18479251293102,LFMP,PVDF,79.25565119637682
175,117.16239048788992,99.35869210090064,39.25665172437753,LFMP,PVDF,79.16377735668239
176,117.02060482938603,99.35934198343557,40.23698501645866,LFMP,PVDF,79.06797623607164
177,116.88707944243544,99.29922403609177,40.546844256112614,LFMP,PVDF,78.97775638002395
178,116.74077241854705,99.29776683667687,40.641222992788904,LFMP,PVDF,78.87890028280206
179,116.61225303424467,99.32661701087423,40.826944221319195,LFMP,PVDF,78.79206286097613
180,116.47113586897116,99.28609737761315,41.14571884313133,LFMP,PVDF,78.69671342498052
181,116.3430042974103,99.37181225536966,40.47991798392958,LFMP,PVDF,78.61013803879075
182,116.20522281314689,99.3100405775639,41.02049837905914,LFMP,PVDF,78.51704244131547
183,116.06793992950692,99.18194359412446,40.878345470731674,LFMP,PVDF,78.42428373615333
184,115.93489710826019,99.30734808710301,40.093279879595364,LFMP,PVDF,78.33438993801364
185,115.79142616285894,99.27296221954593,39.851379289738816,LFMP,PVDF,78.23745011003982
186,115.66359827980189,99.24212979636522,40.44908277135387,LFMP,PVDF,78.15107991878506
187,115.525380305457,99.2606303093414,40.84606741267524,LFMP,PVDF,78.05768939557906
188,115.3862456786333,99.3267839197416,41.27421188885731,LFMP,PVDF,77.96367951259006
189,115.25487770470707,99.38656111798245,41.81991866100641,LFMP,PVDF,77.87491736804532
190,115.11281116474933,99.33460753243571,40.592491433412334,LFMP,PVDF,77.77892646266847
191,114.97845922252112,99.28744595094692,40.53109957979696,LFMP,PVDF,77.68814812332508
192,114.8440530538343,99.33939265029659,42.28695989494865,LFMP,PVDF,77.59733314448263
193,114.70938110777378,99.29247268429827,40.65608911875281,LFMP,PVDF,77.50633858633364
194,114.57303056931754,99.27953031161452,41.476982140214375,LFMP,PVDF,77.41420984413348
195,114.44524450166016,99.25537863116668,41.77112745758661,LFMP,PVDF,77.32786790652713
196,114.30631633551579,99.22434499756017,41.762748841814876,LFMP,PVDF,77.23399752399716
197,114.17381052479286,99.29128310057018,40.93206431406588,LFMP,PVDF,77.14446657080597
198,114.0368443623519,99.31752792021265,40.95405382800724,LFMP,PVDF,77.05192186645398
199,113.89903814052404,99.30364307223435,41.13096685492207,LFMP,PVDF,76.95880955440813
200,113.77139661737519,99.28652790915812,42.17117536774523,LFMP,PVDF,76.87256528201026
1,149.5846999867856,99.84279622914653,25.91029130798549,LFMP,UV-Binder,99.72313332452374
2,149.19058929529535,99.96377409390597,26.004384467761355,LFMP,UV-Binder,99.46039286353023
3,148.80417962401344,99.8446167117641,26.81012784209286,LFMP,UV-Binder,99.20278641600896
4,148.423419192992,99.8065525403342,25.711425280199297,LFMP,UV-Binder,98.94894612866132
5,148.05269934691592,99.84703808076515,27.040506637889777,LFMP,UV-Binder,98.70179956461061
6,147.6907767930482,99.95216349159504,26.777494227790037,LFMP,UV-Binder,98.46051786203213
7,147.33779209253504,99.74915918179923,26.397939547559048,LFMP,UV-Binder,98.22519472835668
8,147.00036509950422,99.78029202000451,26.55605723316774,LFMP,UV-Binder,98.00024339966949
9,146.66526562163412,99.89997966872349,26.23329441437219,LFMP,UV-Binder,97.77684374775608
10,146.33004423025162,99.91037741840807,27.30422866539395,LFMP,UV-Binder,97.55336282016775
11,146.01874273144816,99.80483595797048,26.905749484610535,LFMP,UV-Binder,97.3458284876321
12,145.70178059903688,99.74069850930029,26.60170908549969,LFMP,UV-Binder,97.13452039935791
13,145.39681120389977,99.90021280941187,27.2321002315219,LFMP,UV-Binder,96.93120746926651
14,145.08730038992405,99.86803561616975,28.111468904102647,LFMP,UV-Binder,96.72486692661604
15,144.79181060846363,99.8152746376608,27.070524559313107,LFMP,UV-Binder,96.52787373897576
16,144.50563050494614,99.73383949738259,28.12138280155724,LFMP,UV-Binder,96.33708700329743
17,144.22307791503167,99.76525666206314,27.050033679849133,LFMP,UV-Binder,96.1487186100211
18,143.9475214502891,99.75305252637617,26.549465413849973,LFMP,UV-Binder,95.96501430019273
19,143.6696443132696,99.77108712891571,26.92848421273686,LFMP,UV-Binder,95.77976287551306
20,143.39679468395187,99.82067809032083,27.43739028665537,LFMP,UV-Binder,95.59786312263458
21,143.128826467677,99.78578957998289,27.11926985718914,LFMP,UV-Binder,95.419217645118
22,142.87415853625632,99.68174576458401,26.760454076436513,LFMP,UV-Binder,95.24943902417088
23,142.61012154152377,99.79833828070375,28.670003075495053,LFMP,UV-Binder,95.07341436101584
24,142.36424604085144,99.73916996372311,28.60775882246186,LFMP,UV-Binder,94.90949736056763
25,142.10847316615488,99.75196555367799,28.484584462973896,LFMP,UV-Binder,94.73898211076992
26,141.86751602435717,99.78513526215201,27.415629191292055,LFMP,UV-Binder,94.57834401623812
27,141.62149115201504,99.65052028847391,27.40072715241997,LFMP,UV-Binder,94.4143274346767
28,141.37889329796135,99.69869234660419,27.37520949894477,LFMP,UV-Binder,94.25259553197424
29,141.14059107991827,99.6683866190582,28.76805837754584,LFMP,UV-Binder,94.09372738661219
30,140.90682891945502,99.61113168316933,29.25761592137577,LFMP,UV-Binder,93.93788594630334
31,140.67756545639455,99.70151327391811,28.341071641826076,LFMP,UV-Binder,93.78504363759636
32,140.44754286330104,99.80449479719644,27.798281343992095,LFMP,UV-Binder,93.63169524220069
33,140.2190445249628,99.58173664657139,28.664785641464213,LFMP,UV-Binder,93.47936301664187
34,139.9962147791181,99.66703276639376,28.41766381491726,LFMP,UV-Binder,93.3308098527454
35,139.7750972691832,99.6956612682703,28.549649848699996,LFMP,UV-Binder,93.18339817945545
36,139.548787611517,99.6648548124668,29.122661248311413,LFMP,UV-Binder,93.03252507434468
37,139.33892626487406,99.64818916358261,29.397436226524405,LFMP,UV-Binder,92.89261750991604
38,139.11896422820064,99.58410575263167,28.26120719774632,LFMP,UV-Binder,92.74597615213376
39,138.90468124371387,99.65600174166909,28.191180461612955,LFMP,UV-Binder,92.60312082914258
40,138.6911201047049,99.60189338679609,30.188660605371428,LFMP,UV-Binder,92.46074673646993
41,138.4805653203444,99.52567657655348,28.745456697831106,LFMP,UV-Binder,92.32037688022959
42,138.27329427846576,99.69041382039732,28.46766104981692,LFMP,UV-Binder,92.18219618564383
43,138.06822443710246,99.67418412391919,28.81975065819184,LFMP,UV-Binder,92.0454829580683
44,137.87071141628556,99.62449621351519,28.59791569269693,LFMP,UV-Binder,91.91380761085703
45,137.65921874101784,99.62908159830651,29.383621789234343,LFMP,UV-Binder,91.77281249401189
46,137.4586574901704,99.66712351706958,30.28480356890265,LFMP,UV-Binder,91.63910499344694
47,137.2579781965204,99.62046811698231,29.442488899515443,LFMP,UV-Binder,91.50531879768027
48,137.0570915163362,99.65035803212811,29.728366813756733,LFMP,UV-Binder,91.37139434422411
49,136.85760374579678,99.58625032949686,30.27117354713488,LFMP,UV-Binder,91.23840249719785
50,136.65655386191798,99.66275096339727,30.01778814013976,LFMP,UV-Binder,91.10436924127866
51,136.46791429502804,99.60927726236586,30.802891372042648,LFMP,UV-Binder,90.9786095300187
52,136.27347750861398,99.5990844699638,30.892071350091513,LFMP,UV-Binder,90.84898500574266
53,136.06853175004218,99.52207926969642,29.25982139098231,LFMP,UV-Binder,90.71235450002813
54,135.87701973223943,99.59618600297306,30.8760926129664,LFMP,UV-Binder,90.58467982149295
55,135.686713661568,99.5365506876045,30.321467200483347,LFMP,UV-Binder,90.45780910771201
56,135.49303275047737,99.5425977815228,31.457681082607326,LFMP,UV-Binder,90.32868850031825
57,135.30669416387934,99.53015882731071,30.526464151750872,LFMP,UV-Binder,90.20446277591955
58,135.1130843532042,99.51408272575807,31.613791890776596,LFMP,UV-Binder,90.07538956880279
59,134.9326682534661,99.6701500655913,31.229138722411474,LFMP,UV-Binder,89.9551121689774
60,134.74142923839239,99.6270446378643,30.297209769226612,LFMP,UV-Binder,89.82761949226159
61,134.5509314813202,99.6531104418768,30.956789958573914,LFMP,UV-Binder,89.7006209875468
62,134.3665350263483,99.49260893619785,31.944271278957167,LFMP,UV-Binder,89.57769001756553
63,134.1806300467034,99.55402429809546,31.755061215503847,LFMP,UV-Binder,89.45375336446895
64,133.99015185736278,99.48253953892109,30.314733787582444,LFMP,UV-Binder,89.32676790490852
65,133.80457580217086,99.50922797335375,31.61274399361999,LFMP,UV-Binder,89.20305053478057
66,133.62306651630408,99.4949477716155,30.971159171741625,LFMP,UV-Binder,89.08204434420271
67,133.44183008665158,99.59971746775422,30.373964523760694,LFMP,UV-Binder,88.96122005776772
68,133.25666053264843,99.51485282687634,31.246961938054,LFMP,UV-Binder,88.83777368843229
69,133.0690762350304,99.58505038790861,30.989508843449943,LFMP,UV-Binder,88.71271749002027
70,132.88950988671036,99.55884483005607,32.23773854104095,LFMP,UV-Binder,88.59300659114024
71,132.71033730058164,99.64086754436406,31.35466121769153,LFMP,UV-Binder,88.47355820038776
